file_name,image_path,batch,is_invoice,confidence,confidence_level,dit_status
batch1-0361.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0361.jpg,batch1_1,True,0.6142989993095398,medium,correct
batch1-0439.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0439.jpg,batch1_1,True,0.9318275451660156,high,correct
batch1-0391.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0391.jpg,batch1_1,True,0.8952149152755737,high,correct
batch1-0362.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0362.jpg,batch1_1,True,0.8813855648040771,high,correct
batch1-0098.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0098.jpg,batch1_1,True,0.9373623132705688,high,correct
batch1-0095.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0095.jpg,batch1_1,True,0.9357156753540039,high,correct
batch1-0026.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0026.jpg,batch1_1,True,0.9302724599838257,high,correct
batch1-0082.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0082.jpg,batch1_1,True,0.6157637238502502,medium,correct
batch1-0114.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0114.jpg,batch1_1,True,0.9304477572441101,high,correct
batch1-0067.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0067.jpg,batch1_1,True,0.9320130944252014,high,correct
batch1-0094.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0094.jpg,batch1_1,True,0.8904687166213989,high,correct
batch1-0115.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0115.jpg,batch1_1,True,0.9274145364761353,high,correct
batch1-0229.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0229.jpg,batch1_1,True,0.9337235689163208,high,correct
batch1-0124.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0124.jpg,batch1_1,True,0.6285271048545837,medium,correct
batch1-0293.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0293.jpg,batch1_1,True,0.9378339648246765,high,correct
batch1-0298.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0298.jpg,batch1_1,True,0.8667479157447815,high,correct
batch1-0433.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0433.jpg,batch1_1,True,0.9299018383026123,high,correct
batch1-0263.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0263.jpg,batch1_1,True,0.7602171301841736,medium,correct
batch1-0015.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0015.jpg,batch1_1,True,0.9036945700645447,high,correct
batch1-0078.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0078.jpg,batch1_1,True,0.9324094653129578,high,correct
batch1-0066.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0066.jpg,batch1_1,True,0.9367744326591492,high,correct
batch1-0428.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0428.jpg,batch1_1,True,0.9381784200668335,high,correct
batch1-0006.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0006.jpg,batch1_1,True,0.9272416830062866,high,correct
batch1-0363.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0363.jpg,batch1_1,True,0.9357685446739197,high,correct
batch1-0461.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0461.jpg,batch1_1,True,0.9266016483306885,high,correct
batch1-0011.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0011.jpg,batch1_1,True,0.9275510907173157,high,correct
batch1-0041.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0041.jpg,batch1_1,True,0.924051821231842,high,correct
batch1-0040.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0040.jpg,batch1_1,True,0.9296561479568481,high,correct
batch1-0031.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0031.jpg,batch1_1,True,0.9092934131622314,high,correct
batch1-0500.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0500.jpg,batch1_2,True,0.9208942651748657,high,correct
batch1-0295.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_1\batch1-0295.jpg,batch1_1,True,0.9320784211158752,high,correct
batch1-0501.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0501.jpg,batch1_2,True,0.9333229660987854,high,correct
batch1-0502.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0502.jpg,batch1_2,True,0.9339686036109924,high,correct
batch1-0503.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0503.jpg,batch1_2,True,0.8974186182022095,high,correct
batch1-0504.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0504.jpg,batch1_2,True,0.915726900100708,high,correct
batch1-0505.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0505.jpg,batch1_2,True,0.9326697587966919,high,correct
batch1-0506.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0506.jpg,batch1_2,True,0.9357672929763794,high,correct
batch1-0507.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0507.jpg,batch1_2,True,0.9170188903808594,high,correct
batch1-0508.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0508.jpg,batch1_2,True,0.9275729656219482,high,correct
batch1-0509.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0509.jpg,batch1_2,True,0.9306471943855286,high,correct
batch1-0510.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0510.jpg,batch1_2,True,0.9358617663383484,high,correct
batch1-0511.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0511.jpg,batch1_2,True,0.9313425421714783,high,correct
batch1-0512.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0512.jpg,batch1_2,True,0.8299552202224731,high,correct
batch1-0513.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0513.jpg,batch1_2,True,0.9070568680763245,high,correct
batch1-0516.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0516.jpg,batch1_2,True,0.9228790402412415,high,correct
batch1-0514.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0514.jpg,batch1_2,True,0.9098840951919556,high,correct
batch1-0515.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0515.jpg,batch1_2,True,0.8978050351142883,high,correct
batch1-0517.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0517.jpg,batch1_2,True,0.9233620762825012,high,correct
batch1-0518.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0518.jpg,batch1_2,True,0.7635056972503662,medium,correct
batch1-0519.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0519.jpg,batch1_2,True,0.9098337292671204,high,correct
batch1-0520.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0520.jpg,batch1_2,True,0.9299768805503845,high,correct
batch1-0521.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0521.jpg,batch1_2,True,0.9143720269203186,high,correct
batch1-0522.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0522.jpg,batch1_2,True,0.9008241891860962,high,correct
batch1-0523.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0523.jpg,batch1_2,True,0.9138787388801575,high,correct
batch1-0524.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0524.jpg,batch1_2,True,0.936414897441864,high,correct
batch1-0525.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0525.jpg,batch1_2,True,0.891657829284668,high,correct
batch1-0526.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0526.jpg,batch1_2,True,0.828179121017456,high,correct
batch1-0527.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0527.jpg,batch1_2,True,0.8690401911735535,high,correct
batch1-0528.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0528.jpg,batch1_2,True,0.929776668548584,high,correct
batch1-0529.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0529.jpg,batch1_2,True,0.8602473139762878,high,correct
batch1-0530.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0530.jpg,batch1_2,True,0.9398868680000305,high,correct
batch1-0531.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0531.jpg,batch1_2,True,0.9372593760490417,high,correct
batch1-0533.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0533.jpg,batch1_2,True,0.9274901747703552,high,correct
batch1-0532.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0532.jpg,batch1_2,True,0.9343001246452332,high,correct
batch1-0534.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0534.jpg,batch1_2,True,0.8966174721717834,high,correct
batch1-0535.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0535.jpg,batch1_2,True,0.9351804852485657,high,correct
batch1-0536.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0536.jpg,batch1_2,True,0.931071937084198,high,correct
batch1-0537.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0537.jpg,batch1_2,True,0.9299306869506836,high,correct
batch1-0539.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0539.jpg,batch1_2,True,0.7343185544013977,medium,correct
batch1-0538.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0538.jpg,batch1_2,True,0.9166496992111206,high,correct
batch1-0540.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0540.jpg,batch1_2,True,0.9332152009010315,high,correct
batch1-0541.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0541.jpg,batch1_2,True,0.8527730107307434,high,correct
batch1-0542.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0542.jpg,batch1_2,True,0.9080888628959656,high,correct
batch1-0543.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0543.jpg,batch1_2,True,0.9338159561157227,high,correct
batch1-0544.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0544.jpg,batch1_2,True,0.9283115267753601,high,correct
batch1-0545.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0545.jpg,batch1_2,True,0.9174214601516724,high,correct
batch1-0546.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0546.jpg,batch1_2,True,0.8671817183494568,high,correct
batch1-0547.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0547.jpg,batch1_2,True,0.9362807273864746,high,correct
batch1-0548.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0548.jpg,batch1_2,True,0.9300581216812134,high,correct
batch1-0549.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0549.jpg,batch1_2,True,0.9384492039680481,high,correct
batch1-0550.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0550.jpg,batch1_2,True,0.8356786966323853,high,correct
batch1-0551.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0551.jpg,batch1_2,True,0.9401817321777344,high,correct
batch1-0552.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0552.jpg,batch1_2,True,0.7623301148414612,medium,correct
batch1-0553.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0553.jpg,batch1_2,True,0.766767680644989,medium,correct
batch1-0554.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0554.jpg,batch1_2,True,0.9122219681739807,high,correct
batch1-0555.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0555.jpg,batch1_2,True,0.8115625977516174,high,correct
batch1-0556.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0556.jpg,batch1_2,True,0.8490620851516724,high,correct
batch1-0557.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0557.jpg,batch1_2,True,0.7011568546295166,medium,correct
batch1-0558.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0558.jpg,batch1_2,True,0.9375905990600586,high,correct
batch1-0559.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0559.jpg,batch1_2,True,0.9354829788208008,high,correct
batch1-0560.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0560.jpg,batch1_2,True,0.9146706461906433,high,correct
batch1-0561.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0561.jpg,batch1_2,True,0.8312028646469116,high,correct
batch1-0562.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0562.jpg,batch1_2,True,0.936394453048706,high,correct
batch1-0563.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0563.jpg,batch1_2,True,0.8968459367752075,high,correct
batch1-0565.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0565.jpg,batch1_2,True,0.9267303943634033,high,correct
batch1-0564.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0564.jpg,batch1_2,True,0.9346412420272827,high,correct
batch1-0566.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_2\batch1-0566.jpg,batch1_2,True,0.9302207827568054,high,correct
batch1-1142.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1142.jpg,batch1_3,True,0.9109078049659729,high,correct
batch1-1147.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1147.jpg,batch1_3,True,0.9378655552864075,high,correct
batch1-1080.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1080.jpg,batch1_3,True,0.9200636148452759,high,correct
batch1-1146.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1146.jpg,batch1_3,True,0.8565003275871277,high,correct
batch1-1090.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1090.jpg,batch1_3,True,0.7877852320671082,medium,correct
batch1-1098.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1098.jpg,batch1_3,True,0.8843947649002075,high,correct
batch1-1092.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1092.jpg,batch1_3,True,0.8910408616065979,high,correct
batch1-1071.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1071.jpg,batch1_3,True,0.9355255961418152,high,correct
batch1-1047.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1047.jpg,batch1_3,True,0.932525634765625,high,correct
batch1-1138.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1138.jpg,batch1_3,True,0.8957850933074951,high,correct
batch1-1009.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1009.jpg,batch1_3,True,0.9349699020385742,high,correct
batch1-1109.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1109.jpg,batch1_3,True,0.8544813990592957,high,correct
batch1-1027.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1027.jpg,batch1_3,True,0.9347043633460999,high,correct
batch1-1049.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1049.jpg,batch1_3,True,0.9336692094802856,high,correct
batch1-1002.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1002.jpg,batch1_3,True,0.932786226272583,high,correct
batch1-1051.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1051.jpg,batch1_3,True,0.9349046945571899,high,correct
batch1-1145.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1145.jpg,batch1_3,True,0.9245763421058655,high,correct
batch1-1151.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1151.jpg,batch1_3,True,0.8714559674263,high,correct
batch1-1068.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1068.jpg,batch1_3,True,0.8637970685958862,high,correct
batch1-1115.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1115.jpg,batch1_3,True,0.9382817149162292,high,correct
batch1-1048.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1048.jpg,batch1_3,True,0.9399294257164001,high,correct
batch1-1134.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1134.jpg,batch1_3,True,0.9329593777656555,high,correct
batch1-1042.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1042.jpg,batch1_3,True,0.9317090511322021,high,correct
batch1-1041.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1041.jpg,batch1_3,True,0.8743957281112671,high,correct
batch1-1111.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1111.jpg,batch1_3,True,0.8626571297645569,high,correct
batch1-1001.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1001.jpg,batch1_3,True,0.9359849691390991,high,correct
batch1-1069.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1069.jpg,batch1_3,True,0.9340944290161133,high,correct
batch1-1060.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1060.jpg,batch1_3,True,0.8638006448745728,high,correct
batch1-1043.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1043.jpg,batch1_3,True,0.9295636415481567,high,correct
batch1-1050.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1050.jpg,batch1_3,True,0.927696943283081,high,correct
batch1-1103.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1103.jpg,batch1_3,True,0.9234041571617126,high,correct
batch1-1086.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1086.jpg,batch1_3,True,0.9259929656982422,high,correct
batch1-1105.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1105.jpg,batch1_3,True,0.9311071634292603,high,correct
batch1-1094.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1094.jpg,batch1_3,True,0.7723866701126099,medium,correct
batch1-1136.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1136.jpg,batch1_3,True,0.8781267404556274,high,correct
batch1-1040.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1040.jpg,batch1_3,True,0.9330849051475525,high,correct
batch1-1022.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1022.jpg,batch1_3,True,0.9313225746154785,high,correct
batch1-1140.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1140.jpg,batch1_3,True,0.7207569479942322,medium,correct
batch1-1088.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1088.jpg,batch1_3,True,0.8084403276443481,high,correct
batch1-1144.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1144.jpg,batch1_3,True,0.8706274628639221,high,correct
batch1-1084.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1084.jpg,batch1_3,True,0.9251452088356018,high,correct
batch1-1078.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1078.jpg,batch1_3,True,0.9314719438552856,high,correct
batch1-1141.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1141.jpg,batch1_3,True,0.6604495048522949,medium,correct
batch1-1114.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1114.jpg,batch1_3,True,0.9123765230178833,high,correct
batch1-1087.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1087.jpg,batch1_3,True,0.9206507802009583,high,correct
batch1-1055.jpg,C:\Users\LENOVO\Downloads\batch_1\batch_1\batch1_3\batch1-1055.jpg,batch1_3,True,0.5724544525146484,low,correct
