2026-05-19 19:33:51 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 19:34:03 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/909dfd62-4ac9-4446-a909-cd04297cf661?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:34:10 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/909dfd62-4ac9-4446-a909-cd04297cf661?api-version=2024-11-30 HTTP/1.1" 200 64921
2026-05-19 19:34:10 | INFO     | tools.ocr_extraction_tool | OCR successful: Schwartz, Flynn and Jackson | 2015-01-12 | 37153.67 $
2026-05-19 19:34:10 | INFO     | tools.ocr_extraction_tool |   DiT confidence : 0.936 (visual verification)
2026-05-19 19:34:10 | INFO     | tools.ai_classifier_tool | LLM classification: Schwartz, Flynn and Jackson
2026-05-19 19:34:12 | INFO     | tools.ai_classifier_tool | Category : Other (LLM confidence : high)
2026-05-19 19:34:12 | INFO     | tools.validation_tool | Validation passed: Schwartz, Flynn and Jackson (2 warning(s))
2026-05-19 19:34:12 | INFO     | agent.smart_expense_agent |   Success (1/3): Schwartz, Flynn and Jackson → Other | LLM: high
2026-05-19 19:34:12 | INFO     | tools.dataset_builder_tool | Sample added → Other | Schwartz, Flynn and Jackson | 37153.67 USD | LLM: high
2026-05-19 19:34:12 | INFO     | tools.dataset_builder_tool | Batch complete — 1 added, 0 skipped | Reasons: {'invalid': 0, 'low_confidence': 0, 'duplicate': 0, 'missing_category': 0}
2026-05-19 19:34:12 | INFO     | agent.smart_expense_agent | Dataset updated: 1 added, 0 skipped
2026-05-19 19:34:12 | INFO     | tools.export_tool | Exporting 1 invoice(s)...
2026-05-19 19:34:12 | INFO     | tools.export_tool |   [Other] Appending 1 to 34 existing
2026-05-19 19:34:12 | INFO     | tools.export_tool |   [Other] → Other.xlsx (35 invoice(s) total)
2026-05-19 19:34:12 | INFO     | tools.export_tool | Export complete: 1 file(s) generated.
2026-05-19 19:34:12 | INFO     | tools.export_tool | Copied to valid_invoices: 9cfe95d23d1b4446bb8e8176d9ca42ae.jpg
2026-05-19 19:34:12 | DEBUG    | tools.export_tool | Removed from pending: 9cfe95d23d1b4446bb8e8176d9ca42ae.jpg
2026-05-19 19:34:12 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:34:13 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "PATCH /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v40AAAA= HTTP/1.1" 200 None
2026-05-19 19:34:13 | INFO     | tools.mail_fetcher_tool | Email marked as read (invoice validated)
2026-05-19 19:34:13 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 19:34:13 | INFO     | agent.smart_expense_agent | Cycle complete: 1/1 valid | 0 failed | 1 Excel file(s)
2026-05-19 19:38:46 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 19:38:46 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-05-19 19:38:47 | DEBUG    | urllib3.connectionpool | https://login.microsoftonline.com:443 "GET /common/v2.0/.well-known/openid-configuration HTTP/1.1" 200 1728
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool | Loading DiT Document Verifier...
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Using default threshold: 0.5
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool | DiT Document Verifier ready
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Model      : microsoft/dit-base (fine-tuned)
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Dataset    : invoiceXpert (FATURA2 + RVL-CDIP)
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Device     : cpu
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Threshold  : 0.5000
2026-05-19 19:38:47 | INFO     | tools.document_verifier_tool |    Parameters : 85,810,178
2026-05-19 19:38:49 | INFO     | tools.dataset_builder_tool | DatasetBuilder initialized → data\dataset
2026-05-19 19:38:49 | INFO     | main | Single cycle mode.
2026-05-19 19:38:49 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 19:38:49 | INFO     | agent.smart_expense_agent | New cycle started
2026-05-19 19:38:49 | INFO     | tools.mail_fetcher_tool | Searching for unread emails with attachments...
2026-05-19 19:38:49 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:38:49 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages?%24filter=isRead+eq+false+and+hasAttachments+eq+true&%24select=id%2Csubject%2Cfrom%2CbodyPreview&%24top=50 HTTP/1.1" 200 None
2026-05-19 19:38:49 | INFO     | tools.mail_fetcher_tool | 0 email(s) with attachments found
2026-05-19 19:38:49 | INFO     | tools.mail_fetcher_tool | Cycle complete — 0 invoice(s) collected
2026-05-19 19:38:49 | INFO     | agent.smart_expense_agent | No documents to process — cycle complete
2026-05-19 19:40:51 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 19:40:51 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-05-19 19:40:52 | DEBUG    | urllib3.connectionpool | https://login.microsoftonline.com:443 "GET /common/v2.0/.well-known/openid-configuration HTTP/1.1" 200 1728
2026-05-19 19:40:52 | INFO     | tools.document_verifier_tool | Loading DiT Document Verifier...
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Using default threshold: 0.5
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool | DiT Document Verifier ready
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Model      : microsoft/dit-base (fine-tuned)
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Dataset    : invoiceXpert (FATURA2 + RVL-CDIP)
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Device     : cpu
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Threshold  : 0.5000
2026-05-19 19:40:53 | INFO     | tools.document_verifier_tool |    Parameters : 85,810,178
2026-05-19 19:40:54 | INFO     | tools.dataset_builder_tool | DatasetBuilder initialized → data\dataset
2026-05-19 19:40:54 | INFO     | main | Single cycle mode.
2026-05-19 19:40:54 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 19:40:54 | INFO     | agent.smart_expense_agent | New cycle started
2026-05-19 19:40:54 | INFO     | tools.mail_fetcher_tool | Searching for unread emails with attachments...
2026-05-19 19:40:54 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:40:54 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages?%24filter=isRead+eq+false+and+hasAttachments+eq+true&%24select=id%2Csubject%2Cfrom%2CbodyPreview&%24top=50 HTTP/1.1" 200 None
2026-05-19 19:40:54 | INFO     | tools.mail_fetcher_tool | 1 email(s) with attachments found
2026-05-19 19:40:54 | INFO     | tools.mail_fetcher_tool | Analyzing: 'invoice' | aitlhajjamila56@gmail.com
2026-05-19 19:40:54 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:40:55 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v44AAAA=/attachments?$select=name,contentType,size HTTP/1.1" 200 None
2026-05-19 19:40:55 | INFO     | tools.mail_fetcher_tool | Quick match: obvious invoice subject → INVOICE (subject: 'invoice')
2026-05-19 19:40:55 | INFO     | tools.mail_fetcher_tool | Invoice detected → downloading: invoice
2026-05-19 19:40:55 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:40:56 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v44AAAA=/attachments HTTP/1.1" 200 None
2026-05-19 19:40:57 | INFO     | tools.mail_fetcher_tool |   Downloaded: 7138735126c249a8b0b2f680d2dc3e43.jpg (original: image.jpg)
2026-05-19 19:40:57 | INFO     | tools.mail_fetcher_tool |   1 file(s) downloaded (will be marked after validation)
2026-05-19 19:40:57 | INFO     | tools.mail_fetcher_tool | Cycle complete — 1 invoice(s) collected
2026-05-19 19:40:57 | INFO     | agent.smart_expense_agent | 1 document(s) collected
2026-05-19 19:40:57 | INFO     | agent.smart_expense_agent | Processing: 7138735126c249a8b0b2f680d2dc3e43.jpg
2026-05-19 19:40:57 | DEBUG    | PIL.Image | Importing JpegImagePlugin
2026-05-19 19:40:58 | INFO     | tools.document_verifier_tool | DiT → '7138735126c249a8b0b2f680d2dc3e43.jpg' : score=0.9359 (high confidence) → ✅ invoice
2026-05-19 19:40:58 | INFO     | agent.smart_expense_agent | DiT confirmed invoice: 7138735126c249a8b0b2f680d2dc3e43.jpg (score=0.936, confidence=high)
2026-05-19 19:40:58 | INFO     | agent.smart_expense_agent |   Attempt 1/3: 7138735126c249a8b0b2f680d2dc3e43.jpg
2026-05-19 19:40:58 | INFO     | tools.ocr_extraction_tool | OCR processing: 7138735126c249a8b0b2f680d2dc3e43.jpg
2026-05-19 19:40:58 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): ocr-invoice-service.cognitiveservices.azure.com:443
2026-05-19 19:41:00 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "POST /documentintelligence/documentModels/prebuilt-invoice:analyze?api-version=2024-11-30 HTTP/1.1" 202 0
2026-05-19 19:41:00 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:41:07 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:41:09 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:41:10 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:41:11 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 106
2026-05-19 19:41:12 | DEBUG    | urllib3.connectionpool | https://ocr-invoice-service.cognitiveservices.azure.com:443 "GET /documentintelligence/documentModels/prebuilt-invoice/analyzeResults/6e8c098a-0a9f-4b9a-8fbc-9b09cc2f4bec?api-version=2024-11-30 HTTP/1.1" 200 64921
2026-05-19 19:41:12 | INFO     | tools.ocr_extraction_tool | OCR successful: Schwartz, Flynn and Jackson | 2015-01-12 | 37153.67 $
2026-05-19 19:41:12 | INFO     | tools.ocr_extraction_tool |   DiT confidence : 0.936 (visual verification)
2026-05-19 19:41:12 | INFO     | tools.ai_classifier_tool | LLM classification: Schwartz, Flynn and Jackson
2026-05-19 19:41:15 | INFO     | tools.ai_classifier_tool | Category : Other (LLM confidence : high)
2026-05-19 19:41:15 | INFO     | tools.validation_tool | Validation passed: Schwartz, Flynn and Jackson (2 warning(s))
2026-05-19 19:41:15 | INFO     | agent.smart_expense_agent |   Success (1/3): Schwartz, Flynn and Jackson → Other | LLM: high
2026-05-19 19:41:15 | INFO     | tools.dataset_builder_tool | Batch complete — 0 added, 1 skipped | Reasons: {'invalid': 0, 'low_confidence': 0, 'duplicate': 1, 'missing_category': 0}
2026-05-19 19:41:15 | INFO     | agent.smart_expense_agent | Dataset updated: 0 added, 1 skipped
2026-05-19 19:41:15 | INFO     | tools.export_tool | Exporting 1 invoice(s)...
2026-05-19 19:41:15 | INFO     | tools.export_tool |   [Other] Appending 1 to 35 existing
2026-05-19 19:41:15 | INFO     | tools.export_tool |   [Other] → Other.xlsx (36 invoice(s) total)
2026-05-19 19:41:15 | INFO     | tools.export_tool | Export complete: 1 file(s) generated.
2026-05-19 19:41:15 | INFO     | tools.export_tool | Copied to valid_invoices: 7138735126c249a8b0b2f680d2dc3e43.jpg
2026-05-19 19:41:15 | DEBUG    | tools.export_tool | Removed from pending: 7138735126c249a8b0b2f680d2dc3e43.jpg
2026-05-19 19:41:15 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:41:16 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "PATCH /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v44AAAA= HTTP/1.1" 200 None
2026-05-19 19:41:16 | INFO     | tools.mail_fetcher_tool | Email marked as read (invoice validated)
2026-05-19 19:41:16 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 19:41:16 | INFO     | agent.smart_expense_agent | Cycle complete: 1/1 valid | 0 failed | 1 Excel file(s)
2026-05-19 19:58:50 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 19:58:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-05-19 19:58:51 | DEBUG    | urllib3.connectionpool | https://login.microsoftonline.com:443 "GET /common/v2.0/.well-known/openid-configuration HTTP/1.1" 200 1728
2026-05-19 19:58:51 | INFO     | tools.document_verifier_tool | Loading DiT Document Verifier...
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Using default threshold: 0.5
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool | DiT Document Verifier ready
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Model      : microsoft/dit-base (fine-tuned)
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Dataset    : invoiceXpert (FATURA2 + RVL-CDIP)
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Device     : cpu
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Threshold  : 0.5000
2026-05-19 19:58:52 | INFO     | tools.document_verifier_tool |    Parameters : 85,810,178
2026-05-19 19:58:55 | INFO     | tools.dataset_builder_tool | DatasetBuilder initialized → data\dataset
2026-05-19 19:58:55 | INFO     | main | Single cycle mode.
2026-05-19 19:58:55 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 19:58:55 | INFO     | agent.smart_expense_agent | New cycle started
2026-05-19 19:58:55 | INFO     | tools.mail_fetcher_tool | Searching for unread emails with attachments...
2026-05-19 19:58:55 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:58:56 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages?%24filter=isRead+eq+false+and+hasAttachments+eq+true&%24select=id%2Csubject%2Cfrom%2CbodyPreview&%24top=50 HTTP/1.1" 200 None
2026-05-19 19:58:56 | INFO     | tools.mail_fetcher_tool | 1 email(s) with attachments found
2026-05-19 19:58:56 | INFO     | tools.mail_fetcher_tool | Analyzing: 'invoice' | aitlhajjamila56@gmail.com
2026-05-19 19:58:56 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:58:57 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v48AAAA=/attachments?$select=name,contentType,size HTTP/1.1" 200 None
2026-05-19 19:58:57 | INFO     | tools.mail_fetcher_tool | Quick match: obvious invoice subject → INVOICE (subject: 'invoice')
2026-05-19 19:58:57 | INFO     | tools.mail_fetcher_tool | Invoice detected → downloading: invoice
2026-05-19 19:58:57 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 19:58:58 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v48AAAA=/attachments HTTP/1.1" 200 None
2026-05-19 19:58:58 | INFO     | tools.mail_fetcher_tool |   Downloaded: e557cbae9f8f4fed9b777bbf923325f2.jpg (original: image.jpg)
2026-05-19 20:00:23 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 20:00:23 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-05-19 20:00:23 | DEBUG    | urllib3.connectionpool | https://login.microsoftonline.com:443 "GET /common/v2.0/.well-known/openid-configuration HTTP/1.1" 200 1728
2026-05-19 20:00:23 | INFO     | tools.document_verifier_tool | Loading DiT Document Verifier...
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Using default threshold: 0.5
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool | DiT Document Verifier ready
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Model      : microsoft/dit-base (fine-tuned)
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Dataset    : invoiceXpert (FATURA2 + RVL-CDIP)
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Device     : cpu
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Threshold  : 0.5000
2026-05-19 20:00:24 | INFO     | tools.document_verifier_tool |    Parameters : 85,810,178
2026-05-19 20:00:25 | INFO     | tools.dataset_builder_tool | DatasetBuilder initialized → data\dataset
2026-05-19 20:00:25 | INFO     | main | Single cycle mode.
2026-05-19 20:00:25 | INFO     | agent.smart_expense_agent | ------------------------------------------------------------
2026-05-19 20:00:25 | INFO     | agent.smart_expense_agent | New cycle started
2026-05-19 20:00:25 | INFO     | tools.mail_fetcher_tool | Searching for unread emails with attachments...
2026-05-19 20:00:25 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 20:00:25 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages?%24filter=isRead+eq+false+and+hasAttachments+eq+true&%24select=id%2Csubject%2Cfrom%2CbodyPreview&%24top=50 HTTP/1.1" 200 None
2026-05-19 20:00:25 | INFO     | tools.mail_fetcher_tool | 1 email(s) with attachments found
2026-05-19 20:00:25 | INFO     | tools.mail_fetcher_tool | Analyzing: 'invoice' | aitlhajjamila56@gmail.com
2026-05-19 20:00:25 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 20:00:28 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v48AAAA=/attachments?$select=name,contentType,size HTTP/1.1" 200 None
2026-05-19 20:00:28 | INFO     | tools.mail_fetcher_tool | Quick match: obvious invoice subject → INVOICE (subject: 'invoice')
2026-05-19 20:00:28 | INFO     | tools.mail_fetcher_tool | Invoice detected → downloading: invoice
2026-05-19 20:00:28 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): graph.microsoft.com:443
2026-05-19 20:00:28 | DEBUG    | urllib3.connectionpool | https://graph.microsoft.com:443 "GET /v1.0/me/messages/AQMkADAwATNiZmYAZS1hZjRjLWFlYWYtMDACLTAwCgBGAAADzBzRFIGwE0C8zDWjsoZgHAcAXJ393wSy7UijddDxpYSFdQAAAgEMAAAAXJ393wSy7UijddDxpYSFdQAAABS0v48AAAA=/attachments HTTP/1.1" 200 None
2026-05-19 20:00:28 | INFO     | tools.mail_fetcher_tool |   Downloaded: 0e5feea4476d4010a22356a6a3bd861d.jpg (original: image.jpg)
2026-05-19 20:02:48 | DEBUG    | urllib3.util.retry | Converted retries value: 1 -> Retry(total=1, connect=None, read=None, redirect=None, status=None)
2026-05-19 20:02:48 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): login.microsoftonline.com:443
2026-05-19 20:02:48 | DEBUG    | urllib3.connectionpool | https://login.microsoftonline.com:443 "GET /common/v2.0/.well-known/openid-configuration HTTP/1.1" 200 1728
2026-05-19 20:02:48 | INFO     | tools.document_verifier_tool | Loading DiT Document Verifier...
